1.05138224888e-5	-3.90025616248e-8
1.32361183062e-5	-6.18147049103e-8
1.66632856892e-5	-9.79687619918e-8
2.09778337981e-5	-1.55268341739e-7
2.64095280528e-5	-2.46078695643e-7
3.32476259792e-5	-3.89996604344e-7
4.1856281227e-5	-6.18072979464e-7
5.26939360799e-5	-9.79502476683e-7
6.63377351784e-5	-1.55221610298e-6
8.3514260577e-5	-2.45961662881e-6
1.05138224888e-4	-3.89702456927e-6
1.32361183062e-4	-6.17334453201e-6
1.66632856892e-4	-9.77649459366e-6
2.09778337981e-4	-1.54756770441e-5
2.64095280528e-4	-2.44796193518e-5
3.32476259792e-4	-3.86782953181e-5
4.1856281227e-4	-6.10032688748e-5
5.26939360799e-4	-9.59437568069e-5
6.63377351784e-4	-1.50231844744e-4
8.3514260577e-4	-2.33624768212e-4
1.e-3	-3.27670315812e-4
1.05138224888e-3	-3.5946734836e-4
1.32361183062e-3	-5.44222884238e-4
1.66632856892e-3	-8.04360641927e-4
2.09778337981e-3	-1.1485642727e-3
2.64095280528e-3	-1.56623388635e-3
3.32476259792e-3	-2.02805076207e-3
4.1856281227e-3	-2.5556890715e-3
5.26939360799e-3	-3.35332833335e-3
6.63377351784e-3	-4.43101481325e-3
8.3514260577e-3	-5.32113701356e-3
1.e-2	-5.95627091725e-3
1.05138224888e-2	-6.1310944145e-3
1.32361183062e-2	-6.85353467352e-3
1.66632856891e-2	-7.43273698696e-3
2.09778336187e-2	-7.88613192186e-3
2.64093939222e-2	-8.22723227448e-3
3.32293312064e-2	-8.47676017802e-3
4.12554636022e-2	-8.64702255788e-3
4.80012195228e-2	-8.7370881377e-3
5.28972444308e-2	-8.78463528269e-3
5.69380773029e-2	-8.81607545659e-3
6.054754831e-2	-8.83964276934e-3
6.39148453828e-2	-8.85852737737e-3
6.71402059466e-2	-8.87431245795e-3
7.02837770939e-2	-8.8878884363e-3
7.33850889921e-2	-8.89979277467e-3
7.64720132381e-2	-8.9103745744e-3
7.95653515796e-2	-8.91989601592e-3
8.26813870542e-2	-8.92853785852e-3
8.58333962495e-2	-8.93643416832e-3
8.90325929882e-2	-8.94367738067e-3
9.22887423802e-2	-8.95036253454e-3
9.56105744051e-2	-8.95655643328e-3
9.9006070527e-2	-8.96231324256e-3
1.e-1	-8.9638986833e-3
1.02482667034e-1	-8.96767502084e-3
1.06047402059e-1	-8.97267860047e-3
1.09707023479e-1	-8.97735980408e-3
1.1346806897e-1	-8.98174626334e-3
1.17336925852e-1	-8.98586166972e-3
1.21319876008e-1	-8.98972376063e-3
1.25423129641e-1	-8.99335178167e-3
1.29652850664e-1	-8.9967644113e-3
1.34015175819e-1	-8.99997638496e-3
1.38516229203e-1	-9.00300079421e-3
1.43162133597e-1	-9.00584715911e-3
1.47959019757e-1	-9.00852757255e-3
1.52913034759e-1	-9.01105324831e-3
1.58030350356e-1	-9.0134334254e-3
1.63317172298e-1	-9.0156765292e-3
1.68779751508e-1	-9.01778921427e-3
1.74424397995e-1	-9.0197788908e-3
1.80257498385e-1	-9.0216536232e-3
1.86285537907e-1	-9.02341990678e-3
1.92515127718e-1	-9.02508377647e-3
1.98953038404e-1	-9.02665003458e-3
2.05606240537e-1	-9.02812442229e-3
2.12481953202e-1	-9.02951268873e-3
2.19587701437e-1	-9.03081972858e-3
2.26931383679e-1	-9.03205013593e-3
2.34521350388e-1	-9.03320763951e-3
2.42366495321e-1	-9.0342966312e-3
2.50476361157e-1	-9.03532156664e-3
2.58861261655e-1	-9.03628625196e-3
2.67532423056e-1	-9.03719426927e-3
2.76502148225e-1	-9.03804864358e-3
2.85784008007e-1	-9.03885275563e-3
2.95393065619e-1	-9.03960994161e-3
3.0534614164e-1	-9.0403231278e-3
3.15662129504e-1	-9.04099506503e-3
3.26362374548e-1	-9.04162810374e-3
3.37471133915e-1	-9.04222480716e-3
3.49016140461e-1	-9.04278771646e-3
3.61029301948e-1	-9.04331906575e-3
3.73547578268e-1	-9.04382095733e-3
3.86614095876e-1	-9.04429514163e-3
4.00279582597e-1	-9.04474369347e-3
4.14604241564e-1	-9.04516854825e-3
4.29660237012e-1	-9.04557146541e-3
4.45535048305e-1	-9.04595412337e-3
4.62336081364e-1	-9.04631801947e-3
4.80197143405e-1	-9.04666490778e-3
4.99287751335e-1	-9.04699639154e-3
5.19826878307e-1	-9.0473140851e-3
5.42103889296e-1	-9.04761954767e-3
5.66511580907e-1	-9.04791467114e-3
5.93600533564e-1	-9.0482015022e-3
6.24172990216e-1	-9.04848236143e-3
6.59454600319e-1	-9.04876005452e-3
7.01430544036e-1	-9.04903845126e-3
7.53555923642e-1	-9.04932262853e-3
8.22378089652e-1	-9.04961955941e-3
9.21369002306e-1	-9.04993724747e-3
1.e0	-9.05012616032e-3
1.07799733361e0	-9.05027470448e-3
1.32714434519e0	-9.05058818212e-3
1.66807521719e0	-9.0508129023e-3
2.09993163544e0	-9.05095680221e-3
2.64365711315e0	-9.05104806475e-3
3.32816711972e0	-9.05110587554e-3
4.18991416171e0	-9.05114246873e-3
5.27478941141e0	-9.05116561649e-3
6.64056643189e0	-9.05118025184e-3
8.35997782981e0	-9.05118950119e-3
1.0524588532e1	-9.05119534461e-3
