0e0	1.e0
1.e-3	8.0204964569e-1
1.09647819614e-3	7.71147695865e-1
1.20226443462e-3	7.37000591613e-1
1.31825673856e-3	6.99739225219e-1
1.44543977075e-3	6.59633814986e-1
1.58489319246e-3	6.17100217209e-1
1.73780082875e-3	5.72692499684e-1
1.90546071796e-3	5.2708012081e-1
2.08929613085e-3	4.81010711868e-1
2.29086765277e-3	4.35262376265e-1
2.51188643151e-3	3.90591751859e-1
2.75422870334e-3	3.47685068588e-1
3.0199517204e-3	3.0711873347e-1
3.31131121483e-3	2.69333831216e-1
3.6307805477e-3	2.34626051587e-1
3.98107170553e-3	2.03149802065e-1
4.3651583224e-3	1.74933301966e-1
4.78630092323e-3	1.49900564452e-1
5.2480746025e-3	1.27896263688e-1
5.75439937337e-3	1.0871023513e-1
6.3095734448e-3	9.20993935541e-2
6.91830970919e-3	7.7805874348e-2
7.58577575029e-3	6.55710299869e-2
8.31763771103e-3	5.51454816609e-2
9.12010839356e-3	4.6295749958e-2
1.e-2	3.88081217183e-2
1.09647819614e-2	3.24904150593e-2
1.20226443462e-2	2.71722360535e-2
1.31825673856e-2	2.27042193713e-2
1.44543977075e-2	1.89566378773e-2
1.58489319246e-2	1.58176675528e-2
1.73780082875e-2	1.31915109698e-2
1.90546071796e-2	1.09965165102e-2
2.08929613085e-2	9.16338048692e-3
2.29086765277e-2	7.63348290324e-3
2.51188643151e-2	6.35738206742e-3
2.75422870334e-2	5.29347610678e-3
3.0199517204e-2	4.40682840995e-3
3.31131121483e-2	3.66814741167e-3
3.6307805477e-2	3.05290756929e-3
3.98107170553e-2	2.54059685882e-3
4.3651583224e-2	2.11407591393e-3
4.78630092323e-2	1.75903453264e-3
5.2480746025e-2	1.46353233187e-3
5.75439937337e-2	1.21761160468e-3
6.3095734448e-2	1.0129717777e-3
6.91830970919e-2	8.42696181971e-4
7.58577575029e-2	7.01023086294e-4
8.31763771103e-2	5.83154067783e-4
9.12010839356e-2	4.85093800756e-4
1.e-1	4.03516229833e-4
1.09647819614e-1	3.35652863144e-4
1.20226443462e-1	2.79199585356e-4
1.31825673856e-1	2.322389588e-4
1.44543977075e-1	1.9317546526e-4
1.58489319246e-1	1.60681551627e-4
1.73780082875e-1	1.33652689787e-4
1.90546071796e-1	1.11169953539e-4
2.08929613085e-1	9.24688613169e-5
2.29086765277e-1	7.69134398455e-5
2.51188643151e-1	6.39746367999e-5
2.75422870334e-1	5.32123552605e-5
3.0199517204e-1	4.42605037015e-5
3.31131121483e-1	3.68145563466e-5
3.6307805477e-1	3.06212030061e-5
3.98107170553e-1	2.54697378977e-5
4.3651583224e-1	2.11848956039e-5
4.78630092323e-1	1.76208911731e-5
5.2480746025e-1	1.4656462143e-5
5.75439937337e-1	1.21907441446e-5
6.3095734448e-1	1.0139840023e-5
6.91830970919e-1	8.43396589797e-6
7.58577575029e-1	7.01507718911e-6
8.31763771103e-1	5.83489391225e-6
9.12010839356e-1	4.85325810644e-6
1.e0	4.03676754556e-6
1.09647819614e0	3.35763926709e-6
1.20226443462e0	2.79276426949e-6
1.31825673856e0	2.32292122669e-6
1.44543977075e0	1.93212247088e-6
1.58489319246e0	1.60706999253e-6
1.73780082875e0	1.33670295694e-6
1.90546071796e0	1.11182134196e-6
2.08929613085e0	9.24772884023e-7
2.29086765277e0	7.6919270038e-7
2.51188643151e0	6.39786704357e-7
2.75422870334e0	5.32151458287e-7
3.0199517204e0	4.42624343636e-7
3.31131121483e0	3.68158920252e-7
3.6307805477e0	3.06221270401e-7
3.98107170553e0	2.54703771744e-7
4.3651583224e0	2.11853378788e-7
4.78630092323e0	1.76211972086e-7
5.2480746025e0	1.46566738255e-7
5.75439937337e0	1.21908905947e-7
6.3095734448e0	1.01399413656e-7
6.91830970919e0	8.43403600457e-8
7.58577575029e0	7.01512570685e-8
8.31763771103e0	5.83492749797e-8
9.12010839356e0	4.8532813453e-8
1.e1	4.03678361679e-8
