0e0	1.e0
1.05319013295e-5	1.00000016347e0
1.32588782182e-5	1.00000025908e0
1.66919387208e-5	1.00000041061e0
2.10139058278e-5	1.00000065076e0
2.64549400476e-5	1.00000103138e0
3.33047962934e-5	1.00000163459e0
4.19282543884e-5	1.00000259058e0
5.27845449218e-5	1.0000041056e0
6.6451804952e-5	1.00000650643e0
8.36578659137e-5	1.00001031073e0
1.05319013295e-4	1.00001633826e0
1.32588782182e-4	1.00002588652e0
1.66919387208e-4	1.00004100743e0
2.10139058278e-4	1.00006494269e0
2.64549400476e-4	1.00010280214e0
3.33047962934e-4	1.00016261753e0
4.19282543884e-4	1.00025694798e0
5.27845449218e-4	1.00040527999e0
6.6451804952e-4	1.0006374653e0
8.36578659137e-4	1.00099830218e0
1.05319013295e-3	1.00155278493e0
1.32588782182e-3	1.00239004292e0
1.66919387208e-3	1.00362069086e0
2.10139058278e-3	1.00535816918e0
2.64549400476e-3	1.00767643045e0
3.33047962934e-3	1.0105739625e0
4.19282543884e-3	1.01411342182e0
5.27845449218e-3	1.01897721535e0
6.6451804952e-3	1.02626728853e0
8.36578659137e-3	1.03468320529e0
1.00005921014e-2	1.04082115151e0
1.05319013295e-2	1.0426344828e0
1.32588782182e-2	1.05068420964e0
1.43836224762e-2	1.05336508552e0
1.66919387208e-2	1.05794997442e0
2.06791402688e-2	1.06375468964e0
2.10139056145e-2	1.0641490938e0
2.64547874296e-2	1.06917148654e0
2.97530937297e-2	1.07129286739e0
3.32847094901e-2	1.07306128858e0
4.12895529737e-2	1.07582860382e0
4.28089288886e-2	1.0762200888e0
4.79554521846e-2	1.07732960413e0
5.28052786425e-2	1.0781413172e0
5.68179413003e-2	1.07868641999e0
6.04069646881e-2	1.07909946223e0
6.15785422464e-2	1.07922145685e0
6.37577478161e-2	1.07943323417e0
6.69688562302e-2	1.07971414248e0
7.0099578349e-2	1.07995719788e0
7.31889516643e-2	1.08017146742e0
7.6264540553e-2	1.08036274553e0
7.93469422614e-2	1.08053563754e0
8.24522962421e-2	1.08069324388e0
8.55937736111e-2	1.08083787559e0
8.8578364616e-2	1.08096298095e0
8.87825076004e-2	1.0809711412e0
9.2028199536e-2	1.08109462068e0
9.53395272774e-2	1.08120945781e0
9.87244284401e-2	1.0813165732e0
1.02190301426e-1	1.08141666229e0
1.05744150834e-1	1.08151031168e0
1.09392694205e-1	1.08159819698e0
1.13142441242e-1	1.08168079672e0
1.16999753039e-1	1.08175852001e0
1.20970886532e-1	1.08183165987e0
1.25062027919e-1	1.08190053436e0
1.27420214341e-1	1.08193756905e0
1.29279317781e-1	1.0819654981e0
1.33628870012e-1	1.08202681025e0
1.38116786204e-1	1.0820847005e0
1.4274916687e-1	1.08213933615e0
1.47532120669e-1	1.08219091891e0
1.52471772713e-1	1.08223965278e0
1.57574272901e-1	1.08228569918e0
1.62845805241e-1	1.08232920476e0
1.68292599038e-1	1.08237027986e0
1.7392094283e-1	1.08240904429e0
1.79737201946e-1	1.08244565597e0
1.8325537332e-1	1.08246627048e0
1.85747840536e-1	1.08248023056e0
1.91959448916e-1	1.08251287531e0
1.98378777111e-1	1.08254367037e0
2.05012775434e-1	1.08257271484e0
2.11868643034e-1	1.08260012188e0
2.18953885345e-1	1.08262598084e0
2.26276381528e-1	1.0826503755e0
2.33844463091e-1	1.08267337236e0
2.41667005138e-1	1.08269504856e0
2.49753531967e-1	1.08271549101e0
2.58114339192e-1	1.08273477018e0
2.63633133993e-1	1.08274656816e0
2.66760635123e-1	1.08275295236e0
2.75704704873e-1	1.08277009155e0
2.84960101724e-1	1.0827862491e0
2.9454187154e-1	1.08280149148e0
3.04466817843e-1	1.08281587393e0
3.14753817471e-1	1.08282944839e0
3.25424199899e-1	1.08284225746e0
3.36502207594e-1	1.08285434867e0
3.48015560613e-1	1.08286577406e0
3.59996156843e-1	1.08287657679e0
3.72480950781e-1	1.0828867975e0
3.79240926047e-1	1.08289193422e0
3.8551307029e-1	1.08289646973e0
3.9914325485e-1	1.082905633e0
4.13431734654e-1	1.08291432602e0
4.28450724186e-1	1.08292258312e0
4.44287788152e-1	1.08293043719e0
4.61050471419e-1	1.08293791501e0
4.78872803119e-1	1.08294505374e0
