0e0	1.e0
1.05056807199e-5	1.0000001253e0
1.32258684265e-5	1.00000019858e0
1.66503818551e-5	1.00000031473e0
2.09615888335e-5	1.00000049881e0
2.63890768541e-5	1.00000079056e0
3.32218794454e-5	1.00000125294e0
4.18238682614e-5	1.00000198575e0
5.26531305738e-5	1.00000314714e0
6.62863640898e-5	1.00000498772e0
8.34495882081e-5	1.00000790461e0
1.05056807199e-4	1.00001252697e0
1.32258684265e-4	1.00001985144e0
1.66503818551e-4	1.00003145619e0
2.09615888335e-4	1.00004983908e0
2.63890768541e-4	1.00007895042e0
3.32218794454e-4	1.00012502966e0
4.18238682614e-4	1.00019791216e0
5.26531305738e-4	1.00031305243e0
6.62863640898e-4	1.00049461202e0
8.34495882081e-4	1.00078006276e0
1.05056807199e-3	1.00122677879e0
1.32258684265e-3	1.00192082096e0
1.66503818551e-3	1.00298706638e0
2.09615888335e-3	1.00459711182e0
2.63890768541e-3	1.00696594058e0
3.32218794454e-3	1.01032082329e0
4.18238682614e-3	1.01482355942e0
5.26531305738e-3	1.02044824479e0
6.62863640898e-3	1.02687461322e0
8.34495882081e-3	1.0335076883e0
1.00005921014e-2	1.03842261377e0
1.05056807199e-2	1.03967326614e0
1.32258684265e-2	1.04487160415e0
1.43836224762e-2	1.0464779698e0
1.66503818551e-2	1.04890696061e0
2.06791402688e-2	1.05169809766e0
2.09615886358e-2	1.05184398972e0
2.63889326873e-2	1.05388316539e0
2.97530937297e-2	1.05466696957e0
3.32026130805e-2	1.05525050372e0
4.12027131432e-2	1.05610617785e0
4.28089288886e-2	1.05622489385e0
4.78910053814e-2	1.0565272766e0
5.27519820948e-2	1.05674053817e0
5.67696077717e-2	1.05687787776e0
6.03610541672e-2	1.05697857581e0
6.15785422464e-2	1.05700884824e0
6.37130042248e-2	1.05705785998e0
6.69245614534e-2	1.0571230855e0
7.00552756715e-2	1.05717834545e0
7.31443256738e-2	1.05722614875e0
7.62193583587e-2	1.05726814476e0
7.9301021989e-2	1.05730547682e0
8.24054889122e-2	1.05733897111e0
8.55459521103e-2	1.05736924498e0
8.8578364616e-2	1.05739550025e0
8.87335596546e-2	1.05739677262e0
9.19780230599e-2	1.05742192678e0
9.52880271982e-2	1.05744500631e0
9.86715144699e-2	1.05746625488e0
1.02135886466e-1	1.05748587411e0
1.05688149809e-1	1.05750403307e0
1.09335023204e-1	1.05752087509e0
1.13083016877e-1	1.057536523e0
1.16938491956e-1	1.05755108303e0
1.20907705054e-1	1.05756464779e0
1.24996841764e-1	1.05757729868e0
1.27420214341e-1	1.05758423037e0
1.29212041859e-1	1.05758910775e0
1.3355941826e-1	1.05760013916e0
1.38045071469e-1	1.05761045039e0
1.42675100802e-1	1.05762009325e0
1.47455613641e-1	1.05762911467e0
1.52392733728e-1	1.05763755732e0
1.57492609508e-1	1.05764546025e0
1.62761423423e-1	1.05765285926e0
1.68205403081e-1	1.05765978736e0
1.73830835158e-1	1.05766627505e0
1.79644082908e-1	1.05767235061e0
1.8325537332e-1	1.05767583775e0
1.85651608141e-1	1.05767804036e0
1.91859998511e-1	1.0576833688e0
1.98276000979e-1	1.05768835885e0
2.04906562314e-1	1.05769303196e0
2.11758877546e-1	1.05769740821e0
2.18840447311e-1	1.05770150648e0
2.26159145175e-1	1.05770534447e0
2.33723296119e-1	1.05770893885e0
2.41541767637e-1	1.05771230528e0
2.49624075163e-1	1.05771545851e0
2.57980503991e-1	1.0577184124e0
2.63633133993e-1	1.0577202534e0
2.66622250418e-1	1.05772117999e0
2.75561585578e-1	1.05772377356e0
2.84812046464e-1	1.05772620465e0
2.94388659944e-1	1.0577284841e0
3.0430820733e-1	1.05773062212e0
3.14589539415e-1	1.05773262827e0
3.25253955006e-1	1.05773451156e0
3.36325660283e-1	1.05773628045e0
3.47832332103e-1	1.05773794286e0
3.59805816569e-1	1.05773950627e0
3.72283005596e-1	1.05774097769e0
3.79240926047e-1	1.05774173592e0
3.85306950713e-1	1.05774236374e0
3.98928297315e-1	1.05774367064e0
4.13207158244e-1	1.05774490431e0
4.28215599662e-1	1.05774607033e0
4.44040995966e-1	1.05774717405e0
4.60790643668e-1	1.05774822063e0
4.78598241487e-1	1.05774921504e0
4.97633209579e-1	1.0577501622e0
5.18114457345e-1	1.05775106703e0
5.40331360619e-1	1.05775193456e0
5.45473385044e-1	1.0577521204e0
5.64676884088e-1	1.05775277013e0
5.91702102e-1	1.05775357959e0
6.22210434368e-1	1.05775436966e0
6.57430188332e-1	1.05775514852e0
6.99352569986e-1	1.05775592661e0
7.5144682705e-1	1.05775671799e0
7.84682337616e-1	1.05775714264e0
8.2029492521e-1	1.05775754161e0
9.19451483852e-1	1.05775841863e0
1.07650277921e0	1.05775934401e0
1.12869323228e0	1.05775956948e0
1.32601291988e0	1.05776019487e0
1.62235774765e0	1.05776074092e0
1.66677441516e0	1.0577607987e0
2.09829731744e0	1.05776118288e0
2.33435964237e0	1.05776130903e0
2.64159964483e0	1.05776142532e0
3.32557692058e0	1.05776157829e0
3.35869500859e0	1.05776158342e0
4.18665329419e0	1.0577616748e0
4.83154716087e0	1.05776171591e0
5.27068422243e0	1.0577617357e0
6.63539830516e0	1.05776177412e0
6.95127005743e0	1.05776177996e0
8.35347154374e0	1.05776179837e0
1.00005921014e1	1.0577618109e0
1.05163976031e1	1.05776181366e0
1.32393601831e1	1.05776182331e0
1.66673669704e1	1.0577618294e0
2.09829718267e1	1.05776183325e0
2.64159964476e1	1.05776183567e0
3.32557692058e1	1.0577618372e0
4.18665329419e1	1.05776183816e0
5.27068422243e1	1.05776183877e0
6.63539830516e1	1.05776183916e0
8.35347154374e1	1.0577618394e0
1.05163976031e2	1.05776183955e0
1.32393601831e2	1.05776183965e0
1.66673669704e2	1.05776183971e0
2.09829718267e2	1.05776183975e0
2.64159964476e2	1.05776183976e0
3.32557692058e2	1.05776183979e0
4.18665329419e2	1.0577618398e0
5.27068422243e2	1.05776183981e0
